[0;32mI (13) boot: ESP-IDF v5.1-beta1-378-gea5e0ff298-dirt 2nd stage bootloader[0m
[0;32mI (13) boot: compile time Jun  7 2023 07:48:23[0m
[0;32mI (15) boot: Multicore bootloader[0m
[0;32mI (19) boot: chip revision: v3.1[0m
[0;32mI (23) boot.esp32: SPI Speed      : 40MHz[0m
[0;32mI (27) boot.esp32: SPI Mode       : DIO[0m
[0;32mI (32) boot.esp32: SPI Flash Size : 4MB[0m
[0;32mI (36) boot: Enabling RNG early entropy source...[0m
[0;32mI (42) boot: Partition Table:[0m
[0;32mI (45) boot: ## Label            Usage          Type ST Offset   Length[0m
[0;32mI (53) boot:  0 nvs              WiFi data        01 02 00009000 00006000[0m
[0;32mI (60) boot:  1 phy_init         RF data          01 01 0000f000 00001000[0m
[0;32mI (67) boot:  2 factory          factory app      00 00 00010000 003f0000[0m
[0;32mI (75) boot: End of partition table[0m
[0;32mI (79) esp_image: segment 0: paddr=00010020 vaddr=3f400020 size=0b100h ( 45312) map[0m
[0;32mI (104) esp_image: segment 1: paddr=0001b128 vaddr=3ffb0000 size=01f6ch (  8044) load[0m
[0;32mI (107) esp_image: segment 2: paddr=0001d09c vaddr=40080000 size=013f4h (  5108) load[0m
[0;32mI (112) esp_image: segment 3: paddr=0001e498 vaddr=00000000 size=01b80h (  7040) [0m
[0;32mI (121) esp_image: segment 4: paddr=00020020 vaddr=400d0020 size=10740h ( 67392) map[0m
[0;32mI (152) boot: Loaded app from partition at offset 0x10000[0m
[0;32mI (152) boot: Disabling RNG early entropy source...[0m
tap_trace,ms,tap_src,seq,int1,int2,pgood,batt_pct,gx,gy,gz,ax,ay,az
tap_trace,18713,0x00,0,0,0,-1,100,0,0,0,-81,16308,-415
tap_trace,18767,0x00,0,0,0,-1,100,0,0,0,-94,16327,-422
tap_trace,18837,0x00,0,0,0,-1,100,0,0,0,-104,16279,-461
tap_trace,18891,0x00,0,0,0,-1,100,0,0,0,-81,16293,-384
tap_trace,18945,0x00,0,0,0,-1,100,0,0,0,-93,16289,-459
tap_trace,19000,0x00,0,0,0,-1,100,0,0,0,-97,16330,-393
tap_trace,19054,0x00,0,0,0,-1,100,0,0,0,-58,16304,-442
tap_trace,19123,0x00,0,0,0,-1,100,0,0,0,-92,16274,-484
tap_trace,19178,0x00,0,0,0,-1,100,0,0,0,-90,16314,-397
tap_trace,19232,0x00,0,0,0,-1,100,0,0,0,-90,16267,-461
tap_trace,19286,0x00,0,0,0,-1,100,0,0,0,-144,16302,-415
tap_trace,19340,0x00,0,0,0,-1,100,0,0,0,-88,16291,-429
tap_trace,19410,0x00,0,0,0,-1,100,0,0,0,-97,16292,-437
tap_trace,19464,0x00,0,0,0,-1,100,0,0,0,-95,16327,-417
tap_trace,19518,0x00,0,0,0,-1,100,0,0,0,-70,16316,-434
tap_trace,19572,0x00,0,0,0,-1,100,0,0,0,-124,16294,-456
tap_trace,19626,0x00,0,0,0,-1,100,0,0,0,-97,16307,-434
tap_trace,19696,0x00,0,0,0,-1,100,0,0,0,-93,16308,-429
tap_trace,19750,0x00,0,0,0,-1,100,0,0,0,-104,16311,-441
tap_trace,19805,0x00,0,0,0,-1,100,0,0,0,-95,16285,-400
tap_trace,19859,0x00,0,0,0,-1,100,0,0,0,-122,16280,-480
tap_trace,19913,0x00,0,0,0,-1,100,0,0,0,-59,16278,-426
tap_trace,19983,0x00,0,0,0,-1,100,0,0,0,-98,16303,-409
tap_trace,20037,0x00,0,0,0,-1,100,0,0,0,-120,16281,-447
tap_trace,20091,0x00,0,0,0,-1,100,0,0,0,-89,16311,-418
tap_trace,20145,0x00,0,0,0,-1,100,0,0,0,-112,16294,-480
tap_trace,20199,0x00,0,0,0,-1,100,0,0,0,-107,16299,-441
tap_trace,20269,0x00,0,0,0,-1,100,0,0,0,-83,16285,-403
tap_trace,20323,0x00,0,0,0,-1,100,0,0,0,-91,16271,-433
tap_trace,20377,0x00,0,0,0,-1,100,0,0,0,-113,16278,-389
tap_trace,20432,0x00,0,0,0,-1,100,0,0,0,-106,16331,-458
tap_trace,20486,0x00,0,0,0,-1,100,0,0,0,-94,16234,-445
tap_trace,20555,0x00,0,0,0,-1,100,0,0,0,-104,16331,-422
tap_trace,20610,0x00,0,0,0,-1,100,0,0,0,-119,16307,-428
tap_trace,20664,0x00,0,0,0,-1,100,0,0,0,-88,16299,-388
tap_trace,20718,0x00,0,0,0,-1,100,0,0,0,-85,16293,-421
tap_trace,20772,0x00,0,0,0,-1,100,0,0,0,-89,16254,-468
tap_trace,20842,0x00,0,0,0,-1,100,0,0,0,-117,16318,-407
tap_trace,20896,0x00,0,0,0,-1,100,0,0,0,-116,16300,-445
tap_trace,20950,0x00,0,0,0,-1,100,0,0,0,-80,16310,-412
tap_trace,21004,0x00,0,0,0,-1,100,0,0,0,-119,16317,-434
tap_trace,21058,0x00,0,0,0,-1,100,0,0,0,-102,16266,-460
tap_trace,21128,0x00,0,0,0,-1,100,0,0,0,-94,16322,-431
tap_trace,21182,0x00,0,0,0,-1,100,0,0,0,-88,16321,-416
tap_trace,21237,0x00,0,0,0,-1,100,0,0,0,-104,16281,-424
tap_trace,21291,0x00,0,0,0,-1,100,0,0,0,-119,16287,-450
tap_trace,21345,0x00,0,0,0,-1,100,0,0,0,-97,16287,-446
tap_trace,21415,0x00,0,0,0,-1,100,0,0,0,-132,16320,-441
tap_trace,21469,0x00,0,0,0,-1,100,0,0,0,-110,16285,-449
tap_trace,21523,0x00,0,0,0,-1,100,0,0,0,-91,16275,-425
tap_trace,21577,0x00,0,0,0,-1,100,0,0,0,-107,16301,-445
tap_trace,21631,0x00,0,0,0,-1,100,0,0,0,-103,16289,-422
tap_trace,21701,0x00,0,0,0,-1,100,0,0,0,-104,16282,-448
tap_trace,21755,0x00,0,0,0,-1,100,0,0,0,-105,16295,-467
tap_trace,21809,0x00,0,0,0,-1,100,0,0,0,-87,16299,-447
tap_trace,21864,0x00,0,0,0,-1,100,0,0,0,-126,16296,-434
tap_trace,21918,0x00,0,0,0,-1,100,0,0,0,-69,16284,-465
tap_trace,21987,0x00,0,0,0,-1,100,0,0,0,-108,16319,-432
tap_trace,22042,0x00,0,0,0,-1,100,0,0,0,-60,16263,-451
tap_trace,22096,0x00,0,0,0,-1,100,0,0,0,-112,16313,-449
tap_trace,22150,0x00,0,0,0,-1,100,0,0,0,-109,16330,-440
tap_trace,22204,0x00,0,0,0,-1,100,0,0,0,-95,16303,-429
tap_trace,22274,0x00,0,0,0,-1,100,0,0,0,-111,16288,-438
tap_trace,22328,0x00,0,0,0,-1,100,0,0,0,-133,16306,-450
tap_trace,22382,0x00,0,0,0,-1,100,0,0,0,-95,16325,-392
tap_trace,22436,0x00,0,0,0,-1,100,0,0,0,-122,16305,-433
tap_trace,22490,0x00,0,0,0,-1,100,0,0,0,-110,16309,-461
tap_trace,22560,0x00,0,0,0,-1,100,0,0,0,-89,16292,-403
tap_trace,22614,0x00,0,0,0,-1,100,0,0,0,-114,16327,-455
tap_trace,22669,0x00,0,0,0,-1,100,0,0,0,-79,16319,-448
tap_trace,22723,0x00,0,0,0,-1,100,0,0,0,-82,16313,-420
tap_trace,22777,0x00,0,0,0,-1,100,0,0,0,-116,16295,-419
tap_trace,22847,0x00,0,0,0,-1,100,0,0,0,-114,16269,-461
tap_trace,22901,0x00,0,0,0,-1,100,0,0,0,-93,16273,-434
tap_trace,22955,0x00,0,0,0,-1,100,0,0,0,-100,16271,-459
tap_trace,23009,0x00,0,0,0,-1,100,0,0,0,-103,16274,-427
tap_trace,23063,0x00,0,0,0,-1,100,0,0,0,-106,16292,-457
tap_trace,23133,0x00,0,0,0,-1,100,0,0,0,-92,16295,-437
tap_trace,23187,0x00,0,0,0,-1,100,0,0,0,-117,16300,-410
tap_trace,23241,0x00,0,0,0,-1,100,0,0,0,-66,16324,-448
tap_trace,23296,0x00,0,0,0,-1,100,0,0,0,-93,16307,-424
tap_trace,23350,0x00,0,0,0,-1,100,0,0,0,-87,16270,-455
tap_trace,23419,0x00,0,0,0,-1,100,0,0,0,-79,16292,-449
tap_trace,23474,0x00,0,0,0,-1,100,0,0,0,-101,16307,-447
tap_trace,23528,0x00,0,0,0,-1,100,0,0,0,-92,16291,-432
tap_trace,23582,0x00,0,0,0,-1,100,0,0,0,-74,16330,-447
tap_trace,23636,0x00,0,0,0,-1,100,0,0,0,-101,16294,-490
tap_trace,23706,0x00,0,0,0,-1,100,0,0,0,-89,16316,-409
tap_trace,23760,0x00,0,0,0,-1,100,0,0,0,-84,16275,-478
tap_trace,23814,0x00,0,0,0,-1,100,0,0,0,-105,16254,-408
tap_trace,23868,0x00,0,0,0,-1,100,0,0,0,-104,16354,-429
tap_trace,23922,0x00,0,0,0,-1,100,0,0,0,-78,16284,-440
tap_trace,23992,0x00,0,0,0,-1,100,0,0,0,-110,16298,-381
tap_trace,24046,0x00,0,0,0,-1,100,0,0,0,-106,16312,-471
tap_trace,24101,0x00,0,0,0,-1,100,0,0,0,-114,16284,-441
tap_trace,24155,0x00,0,0,0,-1,100,0,0,0,-100,16305,-446
tap_trace,24209,0x00,0,0,0,-1,100,0,0,0,-96,16294,-431
tap_trace,24279,0x00,0,0,0,-1,100,0,0,0,-105,16279,-448
tap_trace,24333,0x00,0,0,0,-1,100,0,0,0,-90,16327,-401
tap_trace,24387,0x00,0,0,0,-1,100,0,0,0,-97,16312,-487
tap_trace,24441,0x00,0,0,0,-1,100,0,0,0,-97,16289,-424
tap_trace,24495,0x00,0,0,0,-1,100,0,0,0,-100,16277,-403
tap_trace,24565,0x00,0,0,0,-1,100,0,0,0,-98,16289,-459
tap_trace,24619,0x00,0,0,0,-1,100,0,0,0,-73,16301,-407
tap_trace,24673,0x00,0,0,0,-1,100,0,0,0,-72,16276,-450
tap_trace,24728,0x00,0,0,0,-1,100,0,0,0,-105,16283,-460
tap_trace,24782,0x00,0,0,0,-1,100,0,0,0,-81,16299,-376
tap_trace,24851,0x00,0,0,0,-1,100,0,0,0,-104,16254,-449
tap_trace,24906,0x00,0,0,0,-1,100,0,0,0,-106,16295,-457
tap_trace,24960,0x00,0,0,0,-1,100,0,0,0,-90,16302,-391
tap_trace,25014,0x00,0,0,0,-1,100,0,0,0,-119,16311,-434
tap_trace,25068,0x00,0,0,0,-1,100,0,0,0,-70,16308,-436
tap_trace,25138,0x00,0,0,0,-1,100,0,0,0,-92,16291,-453
tap_trace,25192,0x00,0,0,0,-1,100,0,0,0,-102,16296,-447
tap_trace,25246,0x00,0,0,0,-1,100,0,0,0,-86,16298,-442
tap_trace,25300,0x00,0,0,0,-1,100,0,0,0,-89,16266,-466
tap_trace,25354,0x00,0,0,0,-1,100,0,0,0,-97,16303,-425
tap_trace,25424,0x00,0,0,0,-1,100,0,0,0,-77,16290,-470
tap_trace,25478,0x00,0,0,0,-1,100,0,0,0,-90,16282,-436
tap_trace,25533,0x00,0,0,0,-1,100,0,0,0,-82,16299,-448
tap_trace,25587,0x00,0,0,0,-1,100,0,0,0,-89,16316,-452
tap_trace,25641,0x00,0,0,0,-1,100,0,0,0,-103,16297,-420
tap_trace,25711,0x00,0,0,0,-1,100,0,0,0,-96,16274,-458
tap_trace,25765,0x00,0,0,0,-1,100,0,0,0,-110,16305,-426
tap_trace,25819,0x00,0,0,0,-1,100,0,0,0,-88,16305,-423
tap_trace,25873,0x00,0,0,0,-1,100,0,0,0,-91,16327,-421
tap_trace,25927,0x00,0,0,0,-1,100,0,0,0,-89,16304,-445
tap_trace,25997,0x00,0,0,0,-1,100,0,0,0,-103,16303,-432
tap_trace,26051,0x00,0,0,0,-1,100,0,0,0,-110,16298,-459
tap_trace,26105,0x00,0,0,0,-1,100,0,0,0,-98,16313,-452
tap_trace,26159,0x00,0,0,0,-1,100,0,0,0,-98,16294,-422
tap_trace,26214,0x00,0,0,0,-1,100,0,0,0,-114,16310,-442
tap_trace,26283,0x00,0,0,0,-1,100,0,0,0,-108,16278,-422
tap_trace,26338,0x00,0,0,0,-1,100,0,0,0,-120,16290,-428
tap_trace,26392,0x00,0,0,0,-1,100,0,0,0,-118,16283,-484
tap_trace,26446,0x00,0,0,0,-1,100,0,0,0,-91,16302,-376
tap_trace,26500,0x00,0,0,0,-1,100,0,0,0,-105,16303,-449
tap_trace,26570,0x00,0,0,0,-1,100,0,0,0,-92,16272,-432
tap_trace,26624,0x00,0,0,0,-1,100,0,0,0,-79,16306,-438
tap_trace,26678,0x00,0,0,0,-1,100,0,0,0,-103,16290,-441
tap_trace,26732,0x00,0,0,0,-1,100,0,0,0,-109,16282,-397
tap_trace,26786,0x00,0,0,0,-1,100,0,0,0,-95,16296,-468
tap_trace,26856,0x00,0,0,0,-1,100,0,0,0,-93,16286,-431
tap_trace,26910,0x00,0,0,0,-1,100,0,0,0,-115,16306,-441
tap_trace,26965,0x00,0,0,0,-1,100,0,0,0,-86,16325,-441
tap_trace,27019,0x00,0,0,0,-1,100,0,0,0,-92,16315,-462
tap_trace,27073,0x00,0,0,0,-1,100,0,0,0,-90,16321,-412
tap_trace,27143,0x00,0,0,0,-1,100,0,0,0,-94,16282,-431
tap_trace,27197,0x00,0,0,0,-1,100,0,0,0,-75,16300,-468
tap_trace,27251,0x00,0,0,0,-1,100,0,0,0,-90,16287,-422
tap_trace,27305,0x00,0,0,0,-1,100,0,0,0,-96,16327,-460
tap_trace,27359,0x00,0,0,0,-1,100,0,0,0,-111,16311,-414
tap_trace,27429,0x00,0,0,0,-1,100,0,0,0,-99,16339,-462
tap_trace,27483,0x00,0,0,0,-1,100,0,0,0,-78,16309,-427
tap_trace,27537,0x00,0,0,0,-1,100,0,0,0,-117,16314,-433
tap_trace,27592,0x00,0,0,0,-1,100,0,0,0,-109,16263,-422
