[0;32mI (13) boot: ESP-IDF v5.1-beta1-378-gea5e0ff298-dirt 2nd stage bootloader[0m
[0;32mI (13) boot: compile time Jun  7 2023 07:48:23[0m
[0;32mI (15) boot: Multicore bootloader[0m
[0;32mI (19) boot: chip revision: v3.1[0m
[0;32mI (23) boot.esp32: SPI Speed      : 40MHz[0m
[0;32mI (27) boot.esp32: SPI Mode       : DIO[0m
[0;32mI (32) boot.esp32: SPI Flash Size : 4MB[0m
[0;32mI (36) boot: Enabling RNG early entropy source...[0m
[0;32mI (42) boot: Partition Table:[0m
[0;32mI (45) boot: ## Label            Usage          Type ST Offset   Length[0m
[0;32mI (53) boot:  0 nvs              WiFi data        01 02 00009000 00006000[0m
[0;32mI (60) boot:  1 phy_init         RF data          01 01 0000f000 00001000[0m
[0;32mI (67) boot:  2 factory          factory app      00 00 00010000 003f0000[0m
[0;32mI (75) boot: End of partition table[0m
[0;32mI (79) esp_image: segment 0: paddr=00010020 vaddr=3f400020 size=0b1bch ( 45500) map[0m
[0;32mI (104) esp_image: segment 1: paddr=0001b1e4 vaddr=3ffb0000 size=01f6ch (  8044) load[0m
[0;32mI (108) esp_image: segment 2: paddr=0001d158 vaddr=40080000 size=013f4h (  5108) load[0m
[0;32mI (112) esp_image: segment 3: paddr=0001e554 vaddr=00000000 size=01ac4h (  6852) [0m
[0;32mI (121) esp_image: segment 4: paddr=00020020 vaddr=400d0020 size=10da0h ( 69024) map[0m
[0;32mI (153) boot: Loaded app from partition at offset 0x10000[0m
[0;32mI (153) boot: Disabling RNG early entropy source...[0m
tap_trace,ms,tap_src,seq,cand,csrc,jerk,veto,gyro,int1,int2,pgood,batt_pct,gx,gy,gz,ax,ay,az
tap_trace,15473,0x00,0,0,0x00,175,0,1480,0,0,-1,100,-156,-919,-384,720,-419,16531
tap_trace,15528,0x00,0,0,0x00,200,0,1508,0,0,-1,100,-178,-898,-375,711,-395,16562
tap_trace,15599,0x00,0,0,0x00,137,0,1487,0,0,-1,100,-189,-903,-402,713,-324,16588
tap_trace,15654,0x00,0,0,0x00,156,0,1481,0,0,-1,100,-202,-904,-371,716,-449,16571
tap_trace,15709,0x00,0,0,0x00,99,0,1489,0,0,-1,100,-190,-910,-383,788,-417,16529
tap_trace,15764,0x00,0,0,0x00,46,0,1485,0,0,-1,100,-206,-904,-372,759,-430,16580
tap_trace,15819,0x00,0,0,0x00,64,0,1502,0,0,-1,100,-198,-895,-369,745,-438,16557
tap_trace,15890,0x00,0,0,0x00,101,0,1522,0,0,-1,100,-213,-905,-375,751,-406,16551
tap_trace,15945,0x00,0,0,0x00,151,0,1521,0,0,-1,100,-187,-905,-391,682,-432,16538
tap_trace,16000,0x00,0,0,0x00,45,0,1539,0,0,-1,100,-223,-925,-380,715,-403,16603
tap_trace,16055,0x00,0,0,0x00,88,0,1505,0,0,-1,100,-197,-910,-397,767,-401,16579
tap_trace,16110,0x00,0,0,0x00,86,0,1509,0,0,-1,100,-175,-904,-377,684,-402,16580
tap_trace,16181,0x00,0,0,0x00,103,0,1489,0,0,-1,100,-168,-898,-380,736,-427,16607
tap_trace,16236,0x00,0,0,0x00,63,0,1459,0,0,-1,100,-169,-903,-380,747,-408,16535
tap_trace,16291,0x00,0,0,0x00,32,0,1428,0,0,-1,100,-168,-877,-396,716,-456,16549
tap_trace,16346,0x00,0,0,0x00,65,0,1450,0,0,-1,100,-203,-884,-381,725,-418,16556
tap_trace,16401,0x00,0,0,0x00,81,0,1440,0,0,-1,100,-193,-891,-389,713,-411,16576
tap_trace,16472,0x00,0,0,0x00,72,0,1485,0,0,-1,100,-203,-918,-385,720,-422,16598
tap_trace,16527,0x00,0,0,0x00,52,0,1524,0,0,-1,100,-187,-918,-396,745,-403,16566
tap_trace,16582,0x00,0,0,0x00,27,0,1419,0,0,-1,100,-177,-905,-378,737,-409,16556
tap_trace,16637,0x00,0,0,0x00,120,0,1466,0,0,-1,100,-185,-884,-395,699,-394,16563
tap_trace,16692,0x00,0,0,0x00,194,0,1452,0,0,-1,100,-184,-909,-371,714,-372,16579
tap_trace,16763,0x00,0,0,0x00,99,0,1485,0,0,-1,100,-191,-901,-408,724,-421,16542
tap_trace,16818,0x00,0,0,0x00,195,0,1494,0,0,-1,100,-188,-910,-379,649,-369,16559
tap_trace,16873,0x00,0,0,0x00,177,0,1506,0,0,-1,100,-205,-912,-407,763,-397,16558
tap_trace,16928,0x00,0,0,0x00,97,0,1525,0,0,-1,100,-203,-903,-378,725,-420,16583
tap_trace,16983,0x00,0,0,0x00,89,0,1504,0,0,-1,100,-207,-931,-375,713,-404,16593
tap_trace,17054,0x00,0,0,0x00,76,0,1500,0,0,-1,100,-194,-926,-380,756,-399,16547
tap_trace,17109,0x00,0,0,0x00,125,0,1486,0,0,-1,100,-186,-906,-395,715,-470,16630
tap_trace,17164,0x00,0,0,0x00,254,0,1550,0,0,-1,100,-230,-959,-371,675,-292,16683
tap_trace,17219,0x00,0,0,0x00,299,0,1533,0,0,-1,100,-215,-931,-381,809,-464,16648
tap_trace,17274,0x00,0,0,0x00,206,0,1497,0,0,-1,100,-187,-898,-397,701,-424,16584
tap_trace,17345,0x00,0,0,0x00,23,0,1483,0,0,-1,100,-197,-911,-379,713,-395,16581
tap_trace,17400,0x00,0,0,0x00,40,0,1398,0,0,-1,100,-130,-898,-363,755,-433,16609
tap_trace,17455,0x00,0,0,0x00,149,0,1365,0,0,-1,100,-118,-879,-394,649,-387,16557
tap_trace,17510,0x00,0,0,0x00,268,0,1396,0,0,-1,100,-139,-896,-400,748,-361,16407
tap_trace,17565,0x00,0,0,0x00,240,0,1489,0,0,-1,100,-183,-934,-361,699,-369,16513
tap_trace,17636,0x00,0,0,0x00,201,0,1488,0,0,-1,100,-188,-923,-395,675,-378,16513
tap_trace,17691,0x00,0,0,0x00,123,0,1510,0,0,-1,100,-209,-901,-395,711,-335,16552
tap_trace,17746,0x00,0,0,0x00,115,0,1477,0,0,-1,100,-202,-898,-393,709,-357,16597
tap_trace,17801,0x00,0,0,0x00,57,0,1495,0,0,-1,100,-184,-914,-384,712,-376,16581
tap_trace,17856,0x00,0,0,0x00,85,0,1443,0,0,-1,100,-177,-911,-389,710,-369,16612
tap_trace,17927,0x00,0,0,0x00,115,0,1493,0,0,-1,100,-212,-898,-365,674,-379,16600
tap_trace,17982,0x00,0,0,0x00,65,0,1458,0,0,-1,100,-167,-904,-390,690,-377,16573
tap_trace,18037,0x00,0,0,0x00,62,0,1488,0,0,-1,100,-199,-902,-386,720,-368,16581
tap_trace,18092,0x00,0,0,0x00,128,0,1488,0,0,-1,100,-186,-898,-385,714,-349,16556
tap_trace,18147,0x00,0,0,0x00,58,0,1478,0,0,-1,100,-190,-910,-390,705,-387,16565
tap_trace,18218,0x00,0,0,0x00,25,0,1457,0,0,-1,100,-181,-890,-379,712,-380,16590
tap_trace,18273,0x00,0,0,0x00,45,0,1495,0,0,-1,100,-192,-937,-397,727,-373,16543
tap_trace,18328,0x00,0,0,0x00,39,0,1480,0,0,-1,100,-208,-923,-377,732,-383,16573
tap_trace,18383,0x00,0,0,0x00,67,0,1501,0,0,-1,100,-166,-901,-405,699,-364,16575
tap_trace,18438,0x00,0,0,0x00,85,0,1459,0,0,-1,100,-185,-912,-368,738,-401,16552
tap_trace,18509,0x00,0,0,0x00,43,0,1505,0,0,-1,100,-188,-924,-389,696,-362,16542
tap_trace,18564,0x00,0,0,0x00,45,0,1497,0,0,-1,100,-198,-927,-380,706,-354,16578
tap_trace,18619,0x00,0,0,0x00,49,0,1477,0,0,-1,100,-192,-909,-381,709,-360,16551
tap_trace,18674,0x00,0,0,0x00,18,0,1533,0,0,-1,100,-198,-943,-380,743,-394,16555
tap_trace,18729,0x00,0,0,0x00,24,0,1504,0,0,-1,100,-210,-906,-383,706,-390,16571
tap_trace,18800,0x00,0,0,0x00,37,0,1508,0,0,-1,100,-207,-912,-396,672,-384,16585
tap_trace,18855,0x00,0,0,0x00,35,0,1450,0,0,-1,100,-183,-908,-382,703,-329,16566
tap_trace,18910,0x00,0,0,0x00,85,0,1510,0,0,-1,100,-185,-928,-390,710,-391,16590
tap_trace,18965,0x00,0,0,0x00,71,0,1469,0,0,-1,100,-183,-897,-375,702,-377,16562
tap_trace,19020,0x00,0,0,0x00,38,0,1476,0,0,-1,100,-216,-896,-371,708,-363,16550
tap_trace,19091,0x00,0,0,0x00,46,0,1507,0,0,-1,100,-199,-897,-393,715,-384,16576
tap_trace,19146,0x00,0,0,0x00,64,0,1498,0,0,-1,100,-202,-933,-401,698,-365,16549
tap_trace,19201,0x00,0,0,0x00,39,0,1453,0,0,-1,100,-196,-883,-370,717,-365,16542
tap_trace,19256,0x00,0,0,0x00,21,0,1467,0,0,-1,100,-208,-883,-370,696,-392,16531
tap_trace,19311,0x00,0,0,0x00,27,0,1511,0,0,-1,100,-201,-917,-401,698,-338,16542
tap_trace,19382,0x00,0,0,0x00,33,0,1501,0,0,-1,100,-211,-915,-393,691,-371,16567
tap_trace,19437,0x00,0,0,0x00,54,0,1504,0,0,-1,100,-207,-900,-384,689,-366,16546
tap_trace,19492,0x00,0,0,0x00,100,0,1486,0,0,-1,100,-207,-890,-372,702,-396,16596
tap_trace,19547,0x00,0,0,0x00,57,0,1491,0,0,-1,100,-221,-893,-393,715,-371,16543
tap_trace,19602,0x00,0,0,0x00,14,0,1493,0,0,-1,100,-222,-905,-381,692,-355,16591
tap_trace,19673,0x00,0,0,0x00,36,0,1483,0,0,-1,100,-195,-904,-393,710,-392,16569
tap_trace,19728,0x01,0,0,0x01,716,0,1534,0,0,-1,100,-907,-328,-369,929,-818,16224
tap_trace,19783,0x00,0,0,0x00,1022,0,1441,0,0,-1,100,-110,-943,-376,792,-234,16384
tap_trace,19838,0x00,0,0,0x00,628,0,1510,0,0,-1,100,-188,-924,-380,692,-373,16794
tap_trace,19893,0x09,1,1,0x11,2472,0,1747,0,0,-1,100,-1405,102,-361,878,-426,16618
tap_trace,19964,0x00,1,0,0x00,2495,0,1442,0,0,-1,100,-70,-997,-378,902,-222,16685
tap_trace,20019,0x00,1,0,0x00,568,0,1449,0,0,-1,100,-165,-890,-393,703,-329,16793
tap_trace,20074,0x09,2,1,0x11,1635,0,1450,0,0,-1,100,-1237,163,-322,1690,225,17450
tap_trace,20129,0x00,2,0,0x00,1375,0,1443,0,0,-1,100,-231,-886,-379,888,-319,16505
tap_trace,20184,0x00,2,0,0x00,590,0,1444,0,0,-1,100,-95,-952,-392,738,-223,16477
tap_trace,20255,0x00,2,0,0x00,352,0,1515,0,0,-1,100,-185,-899,-376,708,-364,16711
tap_trace,20310,0x00,2,0,0x00,262,0,1492,0,0,-1,100,-210,-904,-370,718,-304,16571
tap_trace,20365,0x00,2,0,0x00,170,0,1459,0,0,-1,100,-181,-920,-364,698,-296,16520
tap_trace,20421,0x00,2,0,0x00,70,0,1551,0,0,-1,100,-223,-895,-384,701,-300,16558
tap_trace,20476,0x00,2,0,0x00,71,0,1503,0,0,-1,100,-196,-920,-379,784,-337,16593
tap_trace,20546,0x00,2,0,0x00,62,0,1502,0,0,-1,100,-207,-895,-405,743,-313,16637
tap_trace,20601,0x00,2,0,0x00,41,0,1464,0,0,-1,100,-205,-899,-357,784,-318,16571
tap_trace,20657,0x00,2,0,0x00,80,0,1501,0,0,-1,100,-197,-917,-387,767,-343,16612
tap_trace,20712,0x00,2,0,0x00,68,0,1461,0,0,-1,100,-200,-892,-364,748,-340,16611
tap_trace,20767,0x00,2,0,0x00,46,0,1489,0,0,-1,100,-193,-895,-382,792,-313,16569
tap_trace,20838,0x00,2,0,0x00,83,0,1461,0,0,-1,100,-197,-897,-377,746,-328,16516
tap_trace,20893,0x00,2,0,0x00,51,0,1506,0,0,-1,100,-215,-922,-390,727,-334,16547
tap_trace,20948,0x00,2,0,0x00,46,0,1479,0,0,-1,100,-201,-931,-372,766,-327,16590
tap_trace,21003,0x00,0,0,0x00,40,0,1500,0,0,-1,100,-195,-908,-394,744,-340,16517
tap_trace,21058,0x00,0,0,0x00,84,0,1462,0,0,-1,100,-207,-896,-371,732,-321,16569
tap_trace,21129,0x00,0,0,0x00,57,0,1461,0,0,-1,100,-212,-906,-393,733,-329,16569
tap_trace,21184,0x00,0,0,0x00,46,0,1481,0,0,-1,100,-195,-908,-383,732,-311,16561
tap_trace,21239,0x00,0,0,0x00,62,0,1463,0,0,-1,100,-202,-907,-384,772,-350,16563
tap_trace,21294,0x00,0,0,0x00,57,0,1469,0,0,-1,100,-189,-915,-393,742,-318,16550
tap_trace,21349,0x00,0,0,0x00,40,0,1498,0,0,-1,100,-193,-895,-378,753,-329,16527
tap_trace,21420,0x00,0,0,0x00,26,0,1496,0,0,-1,100,-186,-903,-370,728,-362,16565
tap_trace,21475,0x00,0,0,0x00,40,0,1490,0,0,-1,100,-205,-893,-363,746,-352,16580
tap_trace,21530,0x00,0,0,0x00,54,0,1487,0,0,-1,100,-204,-907,-361,755,-317,16541
tap_trace,21585,0x00,0,0,0x00,74,0,1501,0,0,-1,100,-187,-909,-368,753,-344,16559
tap_trace,21640,0x00,0,0,0x00,52,0,1449,0,0,-1,100,-196,-918,-375,737,-343,16574
tap_trace,21711,0x00,0,0,0x00,58,0,1515,0,0,-1,100,-217,-909,-379,732,-318,16535
tap_trace,21766,0x00,0,0,0x00,100,0,1485,0,0,-1,100,-204,-899,-387,739,-345,16576
tap_trace,21821,0x00,0,0,0x00,45,0,1449,0,0,-1,100,-175,-902,-395,739,-331,16564
tap_trace,21876,0x00,0,0,0x00,31,0,1487,0,0,-1,100,-195,-911,-382,737,-331,16558
tap_trace,21931,0x00,0,0,0x00,77,0,1457,0,0,-1,100,-182,-911,-373,736,-339,16573
tap_trace,22002,0x00,0,0,0x00,72,0,1500,0,0,-1,100,-201,-911,-364,734,-345,16559
tap_trace,22057,0x00,0,0,0x00,50,0,1472,0,0,-1,100,-191,-913,-376,743,-358,16564
tap_trace,22112,0x00,0,0,0x00,52,0,1490,0,0,-1,100,-196,-920,-375,759,-332,16552
tap_trace,22167,0x00,0,0,0x00,43,0,1490,0,0,-1,100,-211,-898,-383,752,-329,16585
tap_trace,22222,0x00,0,0,0x00,77,0,1455,0,0,-1,100,-209,-892,-380,756,-343,16585
tap_trace,22293,0x00,0,0,0x00,89,0,1495,0,0,-1,100,-196,-931,-381,740,-335,16551
tap_trace,22348,0x00,0,0,0x00,69,0,1508,0,0,-1,100,-199,-921,-365,734,-317,16577
tap_trace,22403,0x00,0,0,0x00,55,0,1492,0,0,-1,100,-170,-900,-387,743,-358,16549
tap_trace,22458,0x00,0,0,0x00,31,0,1439,0,0,-1,100,-182,-905,-380,778,-321,16558
tap_trace,22513,0x00,0,0,0x00,87,0,1475,0,0,-1,100,-199,-917,-384,753,-324,16555
tap_trace,22584,0x00,0,0,0x00,153,0,1498,0,0,-1,100,-211,-920,-364,727,-332,16569
tap_trace,22639,0x00,0,0,0x00,85,0,1429,0,0,-1,100,-213,-889,-370,709,-344,16579
tap_trace,22694,0x00,0,0,0x00,95,0,1479,0,0,-1,100,-199,-908,-374,737,-344,16635
tap_trace,22749,0x00,0,0,0x00,100,0,1463,0,0,-1,100,-193,-915,-382,715,-336,16593
tap_trace,22804,0x00,0,0,0x00,61,0,1487,0,0,-1,100,-177,-909,-394,736,-308,16546
tap_trace,22875,0x00,0,0,0x00,81,0,1469,0,0,-1,100,-190,-906,-374,736,-338,16585
tap_trace,22930,0x00,0,0,0x00,59,0,1478,0,0,-1,100,-186,-913,-385,731,-319,16549
tap_trace,22985,0x00,0,0,0x00,19,0,1507,0,0,-1,100,-208,-915,-381,764,-314,16574
tap_trace,23040,0x00,0,0,0x00,74,0,1501,0,0,-1,100,-207,-904,-377,734,-325,16579
tap_trace,23096,0x00,0,0,0x00,53,0,1475,0,0,-1,100,-187,-899,-357,734,-321,16607
tap_trace,23166,0x00,0,0,0x00,70,0,1464,0,0,-1,100,-196,-913,-382,714,-351,16531
tap_trace,23221,0x00,0,0,0x00,66,0,1498,0,0,-1,100,-195,-915,-392,735,-315,16584
tap_trace,23277,0x00,0,0,0x00,40,0,1482,0,0,-1,100,-185,-905,-380,725,-324,16548
tap_trace,23332,0x00,0,0,0x00,39,0,1506,0,0,-1,100,-202,-896,-384,740,-337,16547
tap_trace,23387,0x00,0,0,0x00,35,0,1481,0,0,-1,100,-200,-902,-378,724,-326,16596
tap_trace,23457,0x00,0,0,0x00,34,0,1454,0,0,-1,100,-200,-888,-375,719,-333,16564
tap_trace,23513,0x00,0,0,0x00,47,0,1467,0,0,-1,100,-189,-916,-382,742,-337,16566
tap_trace,23568,0x00,0,0,0x00,48,0,1487,0,0,-1,100,-187,-926,-369,774,-318,16585
tap_trace,23623,0x00,0,0,0x00,48,0,1506,0,0,-1,100,-206,-932,-395,747,-328,16596
tap_trace,23678,0x00,0,0,0x00,112,0,1487,0,0,-1,100,-205,-900,-382,729,-313,16554
tap_trace,23749,0x00,0,0,0x00,78,0,1506,0,0,-1,100,-219,-927,-393,756,-336,16551
tap_trace,23804,0x00,0,0,0x00,245,0,1538,0,0,-1,100,-140,-955,-393,860,-134,16794
tap_trace,23859,0x00,0,0,0x00,65,0,1459,0,0,-1,100,-237,-892,-402,800,-310,16587
tap_trace,23914,0x00,0,0,0x00,329,0,1496,0,0,-1,100,-159,-931,-369,748,-293,16598
tap_trace,23969,0x00,0,0,0x00,113,0,1489,0,0,-1,100,-213,-901,-392,751,-363,16566
tap_trace,24040,0x00,0,0,0x00,107,0,1472,0,0,-1,100,-189,-922,-381,736,-331,16547
tap_trace,24095,0x00,0,0,0x00,115,0,1504,0,0,-1,100,-224,-912,-376,744,-330,16569
tap_trace,24150,0x00,0,0,0x00,1134,0,1676,0,0,-1,100,-135,-975,-788,1459,-169,16618
tap_trace,24205,0x00,0,0,0x00,1792,0,3121,0,0,-1,100,-224,-928,-1930,683,-559,16646
tap_trace,24260,0x00,0,0,0x00,1133,0,2298,0,0,-1,100,-144,-904,-1338,1027,-2088,16464
tap_trace,24331,0x00,0,0,0x00,1700,0,1616,0,0,-1,100,-204,-874,-564,715,-302,15958
tap_trace,24386,0x00,0,0,0x00,1279,0,1606,0,0,-1,100,-226,-880,-315,692,1294,17890
tap_trace,24441,0x00,0,0,0x00,766,0,4043,0,0,-1,100,706,-1923,-1504,792,82,16621
tap_trace,24496,0x00,0,0,0x00,433,0,4179,0,0,-1,100,-63,-1205,-2937,741,380,16570
tap_trace,24551,0x00,1,1,0x20,3652,0,4848,0,0,-1,100,-1005,-71,-3537,1053,1163,16903
tap_trace,24622,0x00,1,0,0x40,8524,1,10722,0,0,-1,100,3099,4286,-2923,2460,393,19887
tap_trace,24677,0x00,1,0,0x40,5813,1,12895,0,0,-1,100,-6796,5574,1186,-1002,904,21144
tap_trace,24732,0x00,1,0,0x40,4753,1,21620,0,0,-1,100,-10704,10508,-388,-1286,-1170,18804
tap_trace,24787,0x00,1,0,0x40,9215,1,26676,0,0,-1,100,-18694,3202,-4880,-4293,-2586,13719
tap_trace,24842,0x00,1,0,0x40,7635,1,19366,0,0,-1,100,-6673,6454,-2046,-3616,-5666,10611
tap_trace,24913,0x00,1,0,0x40,4700,1,13802,0,0,-1,100,-6137,2988,-4464,-4060,-5288,11628
tap_trace,24968,0x00,1,0,0x40,4478,1,19318,0,0,-1,100,9915,10122,38,-2913,-4487,14268
tap_trace,25023,0x00,1,0,0x40,3965,1,10822,0,0,-1,100,4043,5119,-1003,-4092,-5300,15490
tap_trace,25078,0x00,1,0,0x40,2420,1,24975,0,0,-1,100,9125,11547,5122,-5484,-4695,17405
tap_trace,25133,0x00,1,0,0x40,10482,1,24233,0,0,-1,100,4644,21991,206,-13307,-2076,12211
tap_trace,25204,0x00,1,0,0x40,6252,1,39354,0,0,-1,100,9700,25809,-3118,-9885,-3286,11676
tap_trace,25259,0x00,0,0,0x40,8932,1,14185,0,0,-1,100,-243,12581,1839,-12911,-1938,6612
tap_trace,25314,0x00,0,0,0x40,6053,1,22293,0,0,-1,100,2664,16576,2979,-16304,-946,8461
tap_trace,25369,0x00,0,0,0x40,9078,1,15713,0,0,-1,100,-4022,10455,-819,-14090,275,3121
tap_trace,25424,0x00,0,0,0x40,4353,1,8202,0,0,-1,100,-6740,1020,136,-16858,-1301,3436
tap_trace,25495,0x00,0,0,0x40,4345,1,14429,0,0,-1,100,-9646,-2312,2888,-16693,-638,-178
tap_trace,25550,0x00,0,0,0x40,2074,1,12430,0,0,-1,100,-8777,-1560,2652,-15993,553,83
tap_trace,25605,0x00,0,0,0x40,5147,1,16838,0,0,-1,100,-8665,117,8353,-16989,926,4034
tap_trace,25660,0x00,0,0,0x40,12480,1,13866,0,0,-1,100,-8790,-1202,3363,-13284,-5660,1331
tap_trace,25716,0x00,0,0,0x40,11765,1,11071,0,0,-1,100,-5149,2921,-4,-16441,-896,4053
tap_trace,25786,0x00,0,0,0x40,1523,1,7141,0,0,-1,100,-5435,-1426,-717,-15971,1944,3914
tap_trace,25841,0x00,0,0,0x40,2486,1,8352,0,0,-1,100,-3942,2613,-1607,-17285,1112,3203
tap_trace,25897,0x00,0,0,0x40,3160,1,7004,0,0,-1,100,-4616,1814,763,-16130,-252,1854
tap_trace,25952,0x00,0,0,0x40,1345,1,7749,0,0,-1,100,-3303,3361,1092,-15552,-119,1475
tap_trace,26007,0x00,0,0,0x40,1773,1,8460,0,0,-1,100,-3510,4166,-1013,-16049,272,324
tap_trace,26077,0x00,0,0,0x40,1445,1,6281,0,0,-1,100,-3120,996,1805,-32751,13447,-9593
tap_trace,26133,0x04,0,0,0x51,5020,1,1454,0,0,-1,100,-874,-679,-672,-17746,659,-1023
tap_trace,26188,0x00,0,0,0x40,3380,1,1997,0,0,-1,100,-1076,-599,-263,-17274,436,-124
tap_trace,26243,0x00,0,0,0x40,4807,1,2434,0,0,-1,100,-916,-1049,-530,-16212,-1855,-1967
tap_trace,26298,0x00,0,0,0x00,3988,0,5068,0,0,-1,100,150,-5026,520,-17271,1206,-33
tap_trace,26369,0x00,0,0,0x00,2527,0,4160,0,0,-1,100,1572,-1835,-433,-16654,-210,1452
tap_trace,26424,0x00,0,0,0x00,448,0,2313,0,0,-1,100,1302,-383,-460,-16181,-254,1272
tap_trace,26479,0x00,0,0,0x00,1901,0,1072,0,0,-1,100,-166,807,-154,-16418,357,143
tap_trace,26534,0x00,0,0,0x00,825,0,1690,0,0,-1,100,-180,-1269,-423,-16402,67,728
tap_trace,26589,0x00,0,0,0x00,351,0,1432,0,0,-1,100,198,-947,-410,-16443,269,-397
tap_trace,26660,0x00,0,0,0x00,166,0,1451,0,0,-1,100,337,-649,-365,-16353,6,608
tap_trace,26715,0x00,0,0,0x00,178,0,1686,0,0,-1,100,-28,-1245,-441,-16388,-94,477
tap_trace,26770,0x00,0,0,0x00,255,0,1267,0,0,-1,100,-230,-671,-356,-16331,143,462
tap_trace,26825,0x00,0,0,0x00,376,0,1664,0,0,-1,100,-71,-1184,-424,-16376,401,373
tap_trace,26880,0x00,0,0,0x00,696,0,1541,0,0,-1,100,-192,-762,-354,-16387,51,528
tap_trace,26951,0x00,0,0,0x00,253,0,1625,0,0,-1,100,-193,-1051,-400,-16404,50,446
tap_trace,27006,0x00,0,0,0x00,129,0,1781,0,0,-1,100,-210,-1160,-401,-16384,90,570
tap_trace,27061,0x01,1,1,0x11,13150,0,7623,0,0,-1,100,-6198,1446,-401,-12545,-952,-7773
tap_trace,27116,0x04,1,0,0x11,13726,0,4381,0,0,-1,100,2009,1841,-347,-17405,438,909
tap_trace,27171,0x00,1,0,0x00,1000,0,2159,0,0,-1,100,23,-562,-396,-16026,157,1324
tap_trace,27242,0x21,2,1,0x17,4263,0,7273,1,0,-1,100,-1111,4247,-1387,-16626,359,-3576
tap_trace,27297,0x04,2,0,0x11,6293,0,3916,0,0,-1,100,1514,-1884,-526,-16303,127,1587
tap_trace,27352,0x00,2,0,0x00,2187,0,652,0,0,-1,100,-198,27,-390,-16015,64,1104
tap_trace,27407,0x00,2,0,0x00,495,0,2576,0,0,-1,100,-179,-1955,-407,-16200,139,1075
tap_trace,27462,0x01,2,0,0xd1,4726,1,12108,0,0,-1,100,2012,-1997,-487,-15048,-966,1297
tap_trace,27533,0x00,2,0,0xc0,4538,1,2025,0,0,-1,100,-272,-1198,-386,-16144,-32,1071
tap_trace,27588,0x00,2,0,0x40,607,1,844,0,0,-1,100,-379,160,-336,-16221,228,749
tap_trace,27643,0x00,2,0,0xc0,1751,1,2102,0,0,-1,100,-178,-1573,-434,-16683,-71,-194
tap_trace,27698,0x00,2,0,0xc0,1587,1,2180,0,0,-1,100,-233,-1491,-414,-16415,112,707
tap_trace,27753,0x00,2,0,0x00,108,0,1953,0,0,-1,100,-379,-1257,-376,-16424,0,643
tap_trace,27824,0x00,2,0,0x00,467,0,2116,0,0,-1,100,-218,-1482,-394,-16439,68,920
tap_trace,27879,0x00,2,0,0x00,252,0,1578,0,0,-1,100,-146,-1003,-397,-16392,188,931
tap_trace,27934,0x00,2,0,0x00,387,0,1559,0,0,-1,100,-190,-971,-375,-16417,11,734
tap_trace,27990,0x00,2,0,0x00,38,0,1953,0,0,-1,100,-193,-1371,-379,-16427,8,732
tap_trace,28045,0x00,2,0,0x00,170,0,2451,0,0,-1,100,-195,-1980,-372,-16360,5,949
tap_trace,28115,0x00,2,0,0x00,575,0,2249,0,0,-1,100,-141,-1662,-394,-16261,89,1257
tap_trace,28171,0x00,0,0,0x00,142,0,2028,0,0,-1,100,-159,-1471,-397,-16347,114,1230
tap_trace,28226,0x00,0,0,0x00,224,0,2227,0,0,-1,100,-200,-1658,-398,-16309,29,1356
tap_trace,28281,0x00,0,0,0x00,266,0,1891,0,0,-1,100,-149,-1316,-399,-16292,41,1555
tap_trace,28336,0x00,0,0,0x00,159,0,1616,0,0,-1,100,-137,-968,-397,-16333,33,1610
tap_trace,28406,0x00,0,0,0x00,71,0,1271,0,0,-1,100,-185,-679,-386,-16373,-1,1463
tap_trace,28462,0x00,0,0,0x00,178,0,1200,0,0,-1,100,-221,-599,-375,-16368,19,1332
tap_trace,28517,0x00,0,0,0x00,169,0,1578,0,0,-1,100,-216,-972,-380,-16393,48,1165
tap_trace,28572,0x00,0,0,0x00,58,0,2347,0,0,-1,100,-216,-1756,-378,-16348,-15,1223
tap_trace,28627,0x00,0,0,0x00,506,0,2345,0,0,-1,100,-161,-1640,-380,-16293,122,1652
tap_trace,28697,0x00,0,0,0x00,151,0,2373,0,0,-1,100,-87,-1919,-412,-16317,30,1542
tap_trace,28753,0x00,0,0,0x00,439,0,2813,0,0,-1,100,147,-2067,-425,-16283,58,1902
tap_trace,28808,0x00,0,0,0x00,208,0,2370,0,0,-1,100,208,-1731,-461,-16279,62,2074
tap_trace,28863,0x00,0,0,0x00,292,0,3378,0,0,-1,100,647,-2366,-523,-16282,-31,1899
tap_trace,28918,0x00,0,0,0x00,745,0,6220,0,0,-1,100,2067,-3711,-767,-16169,-40,2573
tap_trace,28989,0x00,0,0,0x60,6503,1,10799,0,0,-1,100,-3391,-6359,361,-17034,-1181,5678
tap_trace,29044,0x00,0,0,0x40,7613,1,9223,0,0,-1,100,-2423,-6639,411,-13460,-1096,1926
tap_trace,29099,0x00,0,0,0x40,7218,1,13840,0,0,-1,100,-2650,-9753,1295,-16554,81,5634
tap_trace,29154,0x00,0,0,0x40,3249,1,14199,0,0,-1,100,238,-10624,3349,-14995,-41,7799
tap_trace,29209,0x00,0,0,0x40,2892,1,15224,0,0,-1,100,-158,-18405,-44,-15725,289,8332
tap_trace,29280,0x00,0,0,0x40,8004,1,30289,0,0,-1,100,-1802,-21529,-6949,-12704,1380,12013
