[0;32mI (13) boot: ESP-IDF v5.1-beta1-378-gea5e0ff298-dirt 2nd stage bootloader[0m
[0;32mI (13) boot: compile time Jun  7 2023 07:48:23[0m
[0;32mI (15) boot: Multicore bootloader[0m
[0;32mI (19) boot: chip revision: v3.1[0m
[0;32mI (23) boot.esp32: SPI Speed      : 40MHz[0m
[0;32mI (27) boot.esp32: SPI Mode       : DIO[0m
[0;32mI (32) boot.esp32: SPI Flash Size : 4MB[0m
[0;32mI (36) boot: Enabling RNG early entropy source...[0m
[0;32mI (42) boot: Partition Table:[0m
[0;32mI (45) boot: ## Label            Usage          Type ST Offset   Length[0m
[0;32mI (53) boot:  0 nvs              WiFi data        01 02 00009000 00006000[0m
[0;32mI (60) boot:  1 phy_init         RF data          01 01 0000f000 00001000[0m
[0;32mI (67) boot:  2 factory          factory app      00 00 00010000 003f0000[0m
[0;32mI (75) boot: End of partition table[0m
[0;32mI (79) esp_image: segment 0: paddr=00010020 vaddr=3f400020 size=0b1bch ( 45500) map[0m
[0;32mI (104) esp_image: segment 1: paddr=0001b1e4 vaddr=3ffb0000 size=01f6ch (  8044) load[0m
[0;32mI (108) esp_image: segment 2: paddr=0001d158 vaddr=40080000 size=013f4h (  5108) load[0m
[0;32mI (112) esp_image: segment 3: paddr=0001e554 vaddr=00000000 size=01ac4h (  6852) [0m
[0;32mI (121) esp_image: segment 4: paddr=00020020 vaddr=400d0020 size=10d88h ( 69000) map[0m
[0;32mI (153) boot: Loaded app from partition at offset 0x10000[0m
[0;32mI (153) boot: Disabling RNG early entropy source...[0m
tap_trace,ms,tap_src,seq,cand,csrc,jerk,veto,gyro,int1,int2,pgood,batt_pct,gx,gy,gz,ax,ay,az
tap_trace,5754,0x00,0,0,0x00,140,0,1510,0,0,-1,100,-177,-921,-381,223,-25,16512
tap_trace,5809,0x00,0,0,0x00,127,0,1481,0,0,-1,100,-187,-917,-382,172,-34,16591
tap_trace,5864,0x00,0,0,0x00,121,0,1482,0,0,-1,100,-195,-895,-349,237,-82,16579
tap_trace,5919,0x00,0,0,0x00,90,0,1485,0,0,-1,100,-187,-909,-378,214,-38,16569
tap_trace,5990,0x00,0,0,0x00,51,0,1467,0,0,-1,100,-218,-920,-366,209,-65,16567
tap_trace,6045,0x00,0,0,0x00,133,0,1511,0,0,-1,100,-205,-910,-377,234,-44,16649
tap_trace,6100,0x00,0,0,0x00,69,0,1513,0,0,-1,100,-214,-911,-385,238,-46,16609
tap_trace,6155,0x00,0,0,0x00,107,0,1485,0,0,-1,100,-202,-914,-358,220,-81,16590
tap_trace,6210,0x00,0,0,0x00,123,0,1457,0,0,-1,100,-194,-903,-376,204,-77,16549
tap_trace,6281,0x00,0,0,0x00,144,0,1478,0,0,-1,100,-191,-910,-380,242,-44,16570
tap_trace,6336,0x00,0,0,0x00,143,0,1495,0,0,-1,100,-193,-911,-379,173,-82,16518
tap_trace,6391,0x00,0,0,0x00,98,0,1453,0,0,-1,100,-202,-901,-384,241,-44,16593
tap_trace,6446,0x00,0,0,0x00,28,0,1475,0,0,-1,100,-188,-899,-389,248,-40,16563
tap_trace,6501,0x00,0,0,0x00,45,0,1507,0,0,-1,100,-205,-898,-369,205,-47,16576
tap_trace,6571,0x00,0,0,0x00,88,0,1484,0,0,-1,100,-217,-917,-399,237,-56,16587
tap_trace,6626,0x00,0,0,0x00,65,0,1539,0,0,-1,100,-218,-914,-373,218,-55,16560
tap_trace,6682,0x00,0,0,0x00,12,0,1525,0,0,-1,100,-186,-930,-372,238,-36,16564
tap_trace,6737,0x00,0,0,0x00,45,0,1505,0,0,-1,100,-192,-919,-382,256,-71,16573
tap_trace,6792,0x00,0,0,0x00,48,0,1509,0,0,-1,100,-189,-910,-396,233,-41,16582
tap_trace,6862,0x00,0,0,0x00,16,0,1496,0,0,-1,100,-199,-924,-378,200,-67,16583
tap_trace,6917,0x00,0,0,0x00,77,0,1467,0,0,-1,100,-195,-899,-382,226,-80,16508
tap_trace,6972,0x00,0,0,0x00,133,0,1497,0,0,-1,100,-197,-932,-385,212,-64,16573
tap_trace,7027,0x00,0,0,0x00,56,0,1492,0,0,-1,100,-188,-913,-381,244,-42,16588
tap_trace,7082,0x00,0,0,0x00,106,0,1474,0,0,-1,100,-194,-922,-396,190,-81,16591
tap_trace,7153,0x00,0,0,0x00,138,0,1471,0,0,-1,100,-196,-908,-362,270,-40,16618
tap_trace,7208,0x00,0,0,0x00,95,0,1530,0,0,-1,100,-208,-920,-366,208,-31,16361
tap_trace,7263,0x00,0,0,0x00,67,0,1486,0,0,-1,100,-181,-933,-384,184,-36,16616
tap_trace,7318,0x00,0,0,0x00,133,0,1514,0,0,-1,100,-193,-914,-383,238,-55,16541
tap_trace,7373,0x00,0,0,0x00,130,0,1491,0,0,-1,100,-184,-910,-392,200,-75,16579
tap_trace,7444,0x00,0,0,0x00,106,0,1469,0,0,-1,100,-187,-926,-390,210,-37,16558
tap_trace,7499,0x00,0,0,0x00,135,0,1525,0,0,-1,100,-218,-951,-371,253,-48,16578
tap_trace,7554,0x00,0,0,0x00,136,0,1484,0,0,-1,100,-190,-913,-386,191,-50,16570
tap_trace,7609,0x00,0,0,0x00,99,0,1517,0,0,-1,100,-213,-919,-372,234,-65,16548
tap_trace,7664,0x00,0,0,0x00,126,0,1474,0,0,-1,100,-203,-900,-359,240,-44,16563
tap_trace,7735,0x00,0,0,0x00,174,0,1510,0,0,-1,100,-196,-930,-371,215,-51,16695
tap_trace,7790,0x00,0,0,0x00,103,0,1487,0,0,-1,100,-202,-913,-366,262,-48,16597
tap_trace,7845,0x00,0,0,0x00,137,0,1516,0,0,-1,100,-188,-906,-387,201,-61,16569
tap_trace,7900,0x00,0,0,0x00,101,0,1489,0,0,-1,100,-188,-902,-393,217,-37,16575
tap_trace,7955,0x00,0,0,0x00,66,0,1469,0,0,-1,100,-195,-903,-389,184,-27,16588
tap_trace,8025,0x00,0,0,0x00,46,0,1483,0,0,-1,100,-200,-927,-368,216,-51,16583
tap_trace,8080,0x00,0,0,0x00,85,0,1492,0,0,-1,100,-170,-928,-382,230,-87,16559
tap_trace,8135,0x00,0,0,0x00,131,0,1485,0,0,-1,100,-204,-903,-365,192,-31,16577
tap_trace,8190,0x00,0,0,0x00,203,0,1502,0,0,-1,100,-199,-917,-388,286,-82,16575
tap_trace,8245,0x00,0,0,0x00,95,0,1483,0,0,-1,100,-217,-940,-389,211,-77,16530
tap_trace,8316,0x00,0,0,0x00,44,0,1447,0,0,-1,100,-183,-920,-356,229,-92,16588
tap_trace,8371,0x00,0,0,0x00,127,0,1503,0,0,-1,100,-198,-922,-380,254,-54,16598
tap_trace,8426,0x00,0,0,0x00,150,0,1479,0,0,-1,100,-176,-913,-375,228,-79,16628
tap_trace,8481,0x00,0,0,0x00,116,0,1503,0,0,-1,100,-205,-913,-402,216,-62,16560
tap_trace,8536,0x00,0,0,0x00,68,0,1512,0,0,-1,100,-200,-924,-383,229,-67,16547
tap_trace,8607,0x00,0,0,0x00,117,0,1500,0,0,-1,100,-199,-917,-385,210,-80,16550
tap_trace,8662,0x00,0,0,0x00,99,0,1481,0,0,-1,100,-200,-907,-372,234,-56,16543
tap_trace,8717,0x00,0,0,0x00,74,0,1533,0,0,-1,100,-214,-917,-390,223,-37,16566
tap_trace,8772,0x00,0,0,0x00,63,0,1490,0,0,-1,100,-170,-917,-391,199,-66,16582
tap_trace,8827,0x00,0,0,0x00,66,0,1512,0,0,-1,100,-218,-896,-351,207,-85,16595
tap_trace,8898,0x00,0,0,0x00,94,0,1512,0,0,-1,100,-214,-910,-389,202,-54,16591
tap_trace,8953,0x00,0,0,0x00,104,0,1498,0,0,-1,100,-208,-912,-395,209,-31,16571
tap_trace,9008,0x00,0,0,0x00,46,0,1500,0,0,-1,100,-185,-933,-394,216,-39,16587
tap_trace,9063,0x00,0,0,0x00,48,0,1486,0,0,-1,100,-213,-900,-372,195,-60,16565
tap_trace,9118,0x00,0,0,0x00,92,0,1532,0,0,-1,100,-220,-918,-376,226,-63,16574
tap_trace,9188,0x00,0,0,0x00,100,0,1473,0,0,-1,100,-198,-926,-384,174,-52,16567
tap_trace,9244,0x00,0,0,0x00,121,0,1480,0,0,-1,100,-207,-908,-390,194,-65,16556
tap_trace,9299,0x00,0,0,0x00,74,0,1498,0,0,-1,100,-202,-903,-394,238,-38,16556
tap_trace,9354,0x00,0,0,0x00,90,0,1497,0,0,-1,100,-204,-907,-371,196,-85,16539
tap_trace,9409,0x00,0,0,0x00,66,0,1504,0,0,-1,100,-217,-902,-395,252,-77,16576
tap_trace,9479,0x00,0,0,0x00,69,0,1474,0,0,-1,100,-181,-914,-365,209,-32,16567
tap_trace,9534,0x00,0,0,0x00,48,0,1506,0,0,-1,100,-210,-885,-370,203,-73,16550
tap_trace,9589,0x00,0,0,0x00,51,0,1507,0,0,-1,100,-187,-895,-363,240,-37,16571
tap_trace,9644,0x00,0,0,0x00,100,0,1467,0,0,-1,100,-199,-899,-377,213,-60,16576
tap_trace,9699,0x00,0,0,0x00,65,0,1470,0,0,-1,100,-215,-919,-381,182,-58,16543
tap_trace,9770,0x00,0,0,0x00,36,0,1492,0,0,-1,100,-193,-914,-388,213,-66,16607
tap_trace,9825,0x00,0,0,0x00,101,0,1509,0,0,-1,100,-210,-912,-381,234,-75,16562
tap_trace,9880,0x00,0,0,0x00,128,0,1475,0,0,-1,100,-206,-922,-383,167,-30,16585
tap_trace,9935,0x00,0,0,0x00,120,0,1503,0,0,-1,100,-206,-919,-382,241,-98,16588
tap_trace,9990,0x00,0,0,0x00,44,0,1462,0,0,-1,100,-218,-918,-379,247,-63,16573
tap_trace,10061,0x00,0,0,0x00,92,0,1484,0,0,-1,100,-199,-912,-383,207,-58,16568
tap_trace,10116,0x00,0,0,0x00,128,0,1499,0,0,-1,100,-191,-919,-381,239,-50,16592
tap_trace,10171,0x00,0,0,0x00,50,0,1474,0,0,-1,100,-183,-907,-382,201,-53,16552
tap_trace,10226,0x00,0,0,0x00,132,0,1480,0,0,-1,100,-178,-919,-388,234,-59,16518
tap_trace,10281,0x00,0,0,0x00,86,0,1499,0,0,-1,100,-225,-914,-377,224,-51,16428
tap_trace,10352,0x00,0,0,0x00,93,0,1474,0,0,-1,100,-200,-897,-380,212,-38,16565
tap_trace,10407,0x00,0,0,0x00,89,0,1468,0,0,-1,100,-196,-907,-385,206,-81,16582
tap_trace,10462,0x00,0,0,0x00,68,0,1494,0,0,-1,100,-188,-902,-363,168,-38,16620
tap_trace,10517,0x00,0,0,0x00,160,0,1468,0,0,-1,100,-214,-906,-382,230,-56,16578
tap_trace,10572,0x00,0,0,0x00,76,0,1534,0,0,-1,100,-214,-906,-373,198,-40,16576
tap_trace,10642,0x00,0,0,0x00,46,0,1476,0,0,-1,100,-182,-902,-389,216,-45,16568
tap_trace,10697,0x00,0,0,0x00,56,0,1522,0,0,-1,100,-215,-907,-375,228,-57,16575
tap_trace,10752,0x00,0,0,0x00,49,0,1475,0,0,-1,100,-196,-928,-376,223,-50,16569
tap_trace,10807,0x00,0,0,0x00,59,0,1489,0,0,-1,100,-199,-899,-393,240,-67,16552
tap_trace,10862,0x00,0,0,0x00,95,0,1474,0,0,-1,100,-192,-907,-372,248,-47,16614
tap_trace,10933,0x00,0,0,0x00,45,0,1496,0,0,-1,100,-210,-908,-375,230,-67,16571
tap_trace,10988,0x00,0,0,0x00,59,0,1486,0,0,-1,100,-202,-906,-364,225,-74,16559
tap_trace,11043,0x00,0,0,0x00,12,0,1469,0,0,-1,100,-181,-913,-380,234,-56,16583
tap_trace,11098,0x00,0,0,0x00,54,0,1515,0,0,-1,100,-183,-932,-392,206,-61,16599
tap_trace,11153,0x00,0,0,0x00,103,0,1523,0,0,-1,100,-203,-909,-400,208,-40,16584
tap_trace,11224,0x00,0,0,0x00,80,0,1498,0,0,-1,100,-206,-909,-369,245,-49,16558
tap_trace,11279,0x00,0,0,0x00,176,0,1491,0,0,-1,100,-212,-921,-382,219,-71,16637
tap_trace,11334,0x00,0,0,0x00,150,0,1472,0,0,-1,100,-198,-909,-372,169,-61,16494
tap_trace,11389,0x00,0,0,0x00,143,0,1481,0,0,-1,100,-189,-904,-385,249,-73,16560
tap_trace,11444,0x00,0,0,0x00,108,0,1496,0,0,-1,100,-200,-916,-402,164,-68,16563
tap_trace,11515,0x00,0,0,0x00,137,0,1473,0,0,-1,100,-195,-906,-391,244,-35,16557
tap_trace,11570,0x00,0,0,0x00,58,0,1530,0,0,-1,100,-204,-925,-408,228,-86,16589
tap_trace,11625,0x00,0,0,0x00,87,0,1474,0,0,-1,100,-197,-901,-372,177,-44,16564
tap_trace,11680,0x00,0,0,0x00,72,0,1495,0,0,-1,100,-205,-913,-390,230,-83,16560
tap_trace,11735,0x00,0,0,0x00,33,0,1501,0,0,-1,100,-192,-900,-371,228,-67,16628
tap_trace,11805,0x00,0,0,0x00,76,0,1502,0,0,-1,100,-183,-897,-394,173,-61,16572
tap_trace,11860,0x00,0,0,0x00,104,0,1496,0,0,-1,100,-200,-912,-379,224,-49,16604
tap_trace,11916,0x00,0,0,0x00,53,0,1481,0,0,-1,100,-205,-926,-381,221,-82,16593
tap_trace,11971,0x00,0,0,0x00,85,0,1478,0,0,-1,100,-196,-886,-390,195,-82,16621
tap_trace,12026,0x00,0,0,0x00,127,0,1508,0,0,-1,100,-224,-933,-378,249,-46,16566
tap_trace,12096,0x00,0,0,0x00,111,0,1480,0,0,-1,100,-184,-912,-369,225,-104,16600
tap_trace,12151,0x00,0,0,0x00,286,0,1489,0,0,-1,100,-199,-894,-388,207,-20,16654
tap_trace,12206,0x00,0,0,0x00,243,0,1500,0,0,-1,100,-204,-905,-394,256,-74,16621
tap_trace,12261,0x00,0,0,0x00,89,0,1492,0,0,-1,100,-183,-917,-394,228,-89,16536
tap_trace,12316,0x00,0,0,0x00,111,0,1505,0,0,-1,100,-212,-919,-394,184,-67,16548
tap_trace,12387,0x00,0,0,0x00,109,0,1496,0,0,-1,100,-207,-917,-379,251,-52,16600
tap_trace,12442,0x00,0,0,0x00,124,0,1536,0,0,-1,100,-221,-914,-391,213,-99,16601
tap_trace,12497,0x00,0,0,0x00,67,0,1461,0,0,-1,100,-201,-914,-365,223,-30,16494
tap_trace,12552,0x00,0,0,0x00,14,0,1529,0,0,-1,100,-203,-915,-379,245,-74,16561
tap_trace,12607,0x00,0,0,0x00,48,0,1493,0,0,-1,100,-210,-912,-395,215,-56,16563
tap_trace,12678,0x00,0,0,0x00,84,0,1477,0,0,-1,100,-195,-902,-395,184,-60,16596
tap_trace,12733,0x00,0,0,0x00,92,0,1458,0,0,-1,100,-204,-914,-374,233,-49,16586
tap_trace,12788,0x00,0,0,0x00,126,0,1490,0,0,-1,100,-196,-909,-373,209,-61,16612
tap_trace,12843,0x00,0,0,0x00,106,0,1490,0,0,-1,100,-210,-926,-370,219,-75,16503
tap_trace,12898,0x00,0,0,0x00,164,0,1460,0,0,-1,100,-190,-905,-391,247,-93,16589
tap_trace,12969,0x00,0,0,0x00,140,0,1495,0,0,-1,100,-208,-912,-376,198,-80,16557
tap_trace,13024,0x00,0,0,0x00,55,0,1468,0,0,-1,100,-192,-925,-394,245,-56,16539
tap_trace,13079,0x00,0,0,0x00,41,0,1493,0,0,-1,100,-201,-902,-369,275,-60,16541
tap_trace,13134,0x00,0,0,0x00,178,0,1457,0,0,-1,100,-212,-894,-375,163,-42,16540
tap_trace,13189,0x00,0,0,0x00,65,0,1499,0,0,-1,100,-187,-904,-361,250,-71,16551
tap_trace,13259,0x00,0,0,0x00,86,0,1506,0,0,-1,100,-210,-891,-363,248,-53,16583
tap_trace,13314,0x00,0,0,0x00,88,0,1499,0,0,-1,100,-197,-911,-392,150,-20,16513
tap_trace,13369,0x00,0,0,0x00,288,0,1503,0,0,-1,100,-207,-911,-399,227,-74,16600
tap_trace,13424,0x00,0,0,0x00,158,0,1510,0,0,-1,100,-194,-933,-372,232,-16,16570
tap_trace,13479,0x00,0,0,0x00,164,0,1486,0,0,-1,100,-193,-904,-379,222,-20,16582
tap_trace,13550,0x00,0,0,0x00,167,0,1487,0,0,-1,100,-219,-907,-370,252,-57,16612
tap_trace,13605,0x00,0,0,0x00,110,0,1474,0,0,-1,100,-198,-922,-389,212,-49,16584
tap_trace,13660,0x00,0,0,0x00,63,0,1439,0,0,-1,100,-201,-906,-372,213,-62,16539
tap_trace,13715,0x00,0,0,0x00,13,0,1527,0,0,-1,100,-209,-922,-399,211,-61,16578
tap_trace,13770,0x00,0,0,0x00,42,0,1472,0,0,-1,100,-206,-921,-378,223,-20,16565
tap_trace,13841,0x00,0,0,0x00,85,0,1514,0,0,-1,100,-210,-908,-384,189,-52,16589
tap_trace,13896,0x00,0,0,0x00,106,0,1486,0,0,-1,100,-181,-898,-375,227,-80,16506
tap_trace,13951,0x00,0,0,0x00,106,0,1487,0,0,-1,100,-207,-909,-378,170,-18,16504
tap_trace,14006,0x00,0,0,0x00,174,0,1512,0,0,-1,100,-207,-903,-385,272,-63,16556
tap_trace,14061,0x00,0,0,0x00,67,0,1469,0,0,-1,100,-208,-918,-360,219,-63,16546
tap_trace,14132,0x00,0,0,0x00,58,0,1454,0,0,-1,100,-211,-909,-372,220,-46,16543
tap_trace,14187,0x00,0,0,0x00,89,0,1501,0,0,-1,100,-214,-906,-375,244,-21,16573
tap_trace,14242,0x00,0,0,0x00,142,0,1524,0,0,-1,100,-211,-922,-399,223,-47,16611
tap_trace,14297,0x00,0,0,0x00,130,0,1520,0,0,-1,100,-213,-937,-387,207,-50,16603
tap_trace,14352,0x00,0,0,0x00,40,0,1501,0,0,-1,100,-219,-895,-392,263,-76,16584
tap_trace,14422,0x00,0,0,0x00,43,0,1527,0,0,-1,100,-198,-926,-378,212,-24,16540
tap_trace,14478,0x00,0,0,0x00,72,0,1511,0,0,-1,100,-210,-899,-395,200,-104,16598
tap_trace,14533,0x00,0,0,0x00,71,0,1500,0,0,-1,100,-209,-915,-399,232,-39,16548
tap_trace,14588,0x00,0,0,0x00,47,0,1473,0,0,-1,100,-200,-922,-380,212,-64,16576
tap_trace,14643,0x00,0,0,0x00,77,0,1460,0,0,-1,100,-180,-917,-371,242,-64,16591
tap_trace,14713,0x00,0,0,0x00,142,0,1501,0,0,-1,100,-241,-897,-382,221,-63,16576
tap_trace,14768,0x00,0,0,0x00,76,0,1482,0,0,-1,100,-191,-903,-369,246,-30,16568
tap_trace,14823,0x00,0,0,0x00,136,0,1485,0,0,-1,100,-188,-895,-382,180,-70,16576
tap_trace,14878,0x00,0,0,0x00,154,0,1491,0,0,-1,100,-199,-930,-374,232,-37,16551
tap_trace,14933,0x00,0,0,0x00,169,0,1450,0,0,-1,100,-177,-901,-376,214,-30,16562
tap_trace,15004,0x00,0,0,0x00,45,0,1527,0,0,-1,100,-203,-912,-376,191,-94,16705
tap_trace,15059,0x00,0,0,0x00,169,0,1478,0,0,-1,100,-184,-915,-396,279,-41,16544
tap_trace,15114,0x00,0,0,0x00,96,0,1482,0,0,-1,100,-229,-896,-357,163,-69,16563
tap_trace,15169,0x00,0,0,0x00,83,0,1456,0,0,-1,100,-168,-924,-381,267,-29,16535
tap_trace,15224,0x00,0,0,0x00,32,0,1504,0,0,-1,100,-215,-920,-363,196,-59,16556
tap_trace,15295,0x00,0,0,0x00,55,0,1491,0,0,-1,100,-212,-930,-376,216,-24,16579
tap_trace,15350,0x00,0,0,0x00,40,0,1518,0,0,-1,100,-203,-925,-373,233,-20,16578
